v1	V(n002)	V(n003)
Step Information: Ln=100n Rnw=100n  (Run: 1/60)
2.593799999999996e+000	2.593800e+000	5.397082e-002
2.597099999999996e+000	2.597100e+000	5.339294e-002
2.600399999999996e+000	2.600400e+000	5.281907e-002
2.603699999999996e+000	2.603700e+000	5.224918e-002
2.606999999999996e+000	2.607000e+000	5.168326e-002
2.610299999999996e+000	2.610300e+000	5.112129e-002
2.613599999999996e+000	2.613600e+000	5.056325e-002
2.616899999999995e+000	2.616900e+000	5.000912e-002
2.620199999999995e+000	2.620200e+000	4.945888e-002
2.623499999999995e+000	2.623500e+000	4.891253e-002
2.626799999999995e+000	2.626800e+000	4.837003e-002
2.630099999999995e+000	2.630100e+000	4.783138e-002
2.633399999999995e+000	2.633400e+000	4.729656e-002
2.636699999999995e+000	2.636700e+000	4.676554e-002
2.639999999999994e+000	2.640000e+000	4.623832e-002
2.643299999999994e+000	2.643300e+000	4.571487e-002
2.646599999999994e+000	2.646600e+000	4.519519e-002
2.649899999999994e+000	2.649900e+000	4.467924e-002
2.653199999999994e+000	2.653200e+000	4.416702e-002
2.656499999999994e+000	2.656500e+000	4.365851e-002
2.659799999999994e+000	2.659800e+000	4.315370e-002
2.663099999999993e+000	2.663100e+000	4.265256e-002
2.666399999999993e+000	2.666400e+000	4.215508e-002
2.669699999999993e+000	2.669700e+000	4.166125e-002
2.672999999999993e+000	2.673000e+000	4.117105e-002
2.676299999999993e+000	2.676300e+000	4.068446e-002
2.679599999999993e+000	2.679600e+000	4.020147e-002
2.682899999999993e+000	2.682900e+000	3.972206e-002
2.686199999999992e+000	2.686200e+000	3.924623e-002
2.689499999999992e+000	2.689500e+000	3.877394e-002
2.692799999999992e+000	2.692800e+000	3.830519e-002
2.696099999999992e+000	2.696100e+000	3.783997e-002
2.699399999999992e+000	2.699400e+000	3.737825e-002
2.702699999999992e+000	2.702700e+000	3.692002e-002
2.705999999999992e+000	2.706000e+000	3.646528e-002
2.709299999999991e+000	2.709300e+000	3.601399e-002
2.712599999999991e+000	2.712600e+000	3.556615e-002
2.715899999999991e+000	2.715900e+000	3.512175e-002
2.719199999999991e+000	2.719200e+000	3.468077e-002
2.722499999999991e+000	2.722500e+000	3.424320e-002
2.725799999999991e+000	2.725800e+000	3.380901e-002
2.729099999999991e+000	2.729100e+000	3.337820e-002
2.732399999999990e+000	2.732400e+000	3.295076e-002
2.735699999999990e+000	2.735700e+000	3.252666e-002
2.738999999999990e+000	2.739000e+000	3.210590e-002
2.742299999999990e+000	2.742300e+000	3.168847e-002
2.745599999999990e+000	2.745600e+000	3.127434e-002
2.748899999999990e+000	2.748900e+000	3.086350e-002
2.752199999999990e+000	2.752200e+000	3.045595e-002
2.755499999999989e+000	2.755500e+000	3.005166e-002
2.758799999999989e+000	2.758800e+000	2.965063e-002
2.762099999999989e+000	2.762100e+000	2.925284e-002
2.765399999999989e+000	2.765400e+000	2.885828e-002
2.768699999999989e+000	2.768700e+000	2.846693e-002
2.771999999999989e+000	2.772000e+000	2.807878e-002
2.775299999999989e+000	2.775300e+000	2.769383e-002
2.778599999999988e+000	2.778600e+000	2.731205e-002
2.781899999999988e+000	2.781900e+000	2.693343e-002
2.785199999999988e+000	2.785200e+000	2.655797e-002
2.788499999999988e+000	2.788500e+000	2.618564e-002
2.791799999999988e+000	2.791800e+000	2.581643e-002
2.795099999999988e+000	2.795100e+000	2.545035e-002
2.798399999999988e+000	2.798400e+000	2.508736e-002
2.801699999999987e+000	2.801700e+000	2.472746e-002
2.804999999999987e+000	2.805000e+000	2.437064e-002
2.808299999999987e+000	2.808300e+000	2.401688e-002
2.811599999999987e+000	2.811600e+000	2.366618e-002
2.814899999999987e+000	2.814900e+000	2.331851e-002
2.818199999999987e+000	2.818200e+000	2.297388e-002
2.821499999999987e+000	2.821500e+000	2.263226e-002
2.824799999999986e+000	2.824800e+000	2.229364e-002
2.828099999999986e+000	2.828100e+000	2.195802e-002
2.831399999999986e+000	2.831400e+000	2.162538e-002
2.834699999999986e+000	2.834700e+000	2.129571e-002
2.837999999999986e+000	2.838000e+000	2.096900e-002
2.841299999999986e+000	2.841300e+000	2.064524e-002
2.844599999999986e+000	2.844600e+000	2.032441e-002
2.847899999999985e+000	2.847900e+000	2.000651e-002
2.851199999999985e+000	2.851200e+000	1.969152e-002
2.854499999999985e+000	2.854500e+000	1.937943e-002
2.857799999999985e+000	2.857800e+000	1.907024e-002
2.861099999999985e+000	2.861100e+000	1.876392e-002
2.864399999999985e+000	2.864400e+000	1.846047e-002
2.867699999999985e+000	2.867700e+000	1.815988e-002
2.870999999999985e+000	2.871000e+000	1.786214e-002
2.874299999999984e+000	2.874300e+000	1.756724e-002
2.877599999999984e+000	2.877600e+000	1.727516e-002
2.880899999999984e+000	2.880900e+000	1.698590e-002
2.884199999999984e+000	2.884200e+000	1.669944e-002
2.887499999999984e+000	2.887500e+000	1.641577e-002
2.890799999999984e+000	2.890800e+000	1.613489e-002
2.894099999999984e+000	2.894100e+000	1.585679e-002
2.897399999999983e+000	2.897400e+000	1.558144e-002
2.900699999999983e+000	2.900700e+000	1.530885e-002
2.903999999999983e+000	2.904000e+000	1.503900e-002
2.907299999999983e+000	2.907300e+000	1.477189e-002
2.910599999999983e+000	2.910600e+000	1.450749e-002
2.913899999999983e+000	2.913900e+000	1.424581e-002
2.917199999999983e+000	2.917200e+000	1.398684e-002
2.920499999999982e+000	2.920500e+000	1.373055e-002
2.923799999999982e+000	2.923800e+000	1.347695e-002
2.927099999999982e+000	2.927100e+000	1.322602e-002
2.930399999999982e+000	2.930400e+000	1.297775e-002
2.933699999999982e+000	2.933700e+000	1.273213e-002
2.936999999999982e+000	2.937000e+000	1.248916e-002
2.940299999999982e+000	2.940300e+000	1.224883e-002
2.943599999999981e+000	2.943600e+000	1.201111e-002
2.946899999999981e+000	2.946900e+000	1.177602e-002
2.950199999999981e+000	2.950200e+000	1.154353e-002
2.953499999999981e+000	2.953500e+000	1.131363e-002
2.956799999999981e+000	2.956800e+000	1.108632e-002
2.960099999999981e+000	2.960100e+000	1.086159e-002
2.963399999999981e+000	2.963400e+000	1.063943e-002
2.966699999999980e+000	2.966700e+000	1.041983e-002
2.969999999999980e+000	2.970000e+000	1.020277e-002
2.973299999999980e+000	2.973300e+000	9.988259e-003
2.976599999999980e+000	2.976600e+000	9.776278e-003
2.979899999999980e+000	2.979900e+000	9.566821e-003
2.983199999999980e+000	2.983200e+000	9.359878e-003
2.986499999999980e+000	2.986500e+000	9.155439e-003
2.989799999999979e+000	2.989800e+000	8.953497e-003
2.993099999999979e+000	2.993100e+000	8.754042e-003
2.996399999999979e+000	2.996400e+000	8.557066e-003
2.999699999999979e+000	2.999700e+000	8.362561e-003
3.002999999999979e+000	3.003000e+000	8.170516e-003
3.006299999999979e+000	3.006300e+000	7.980925e-003
3.009599999999979e+000	3.009600e+000	7.793778e-003
3.012899999999978e+000	3.012900e+000	7.609067e-003
3.016199999999978e+000	3.016200e+000	7.426783e-003
3.019499999999978e+000	3.019500e+000	7.246917e-003
3.022799999999978e+000	3.022800e+000	7.069462e-003
3.026099999999978e+000	3.026100e+000	6.894410e-003
3.029399999999978e+000	3.029400e+000	6.721751e-003
3.032699999999978e+000	3.032700e+000	6.551479e-003
3.035999999999977e+000	3.036000e+000	6.383583e-003
3.039299999999977e+000	3.039300e+000	6.218057e-003
3.042599999999977e+000	3.042600e+000	6.054892e-003
3.045899999999977e+000	3.045900e+000	5.894080e-003
3.049199999999977e+000	3.049200e+000	5.735613e-003
3.052499999999977e+000	3.052500e+000	5.579483e-003
3.055799999999977e+000	3.055800e+000	5.425683e-003
3.059099999999976e+000	3.059100e+000	5.274204e-003
3.062399999999976e+000	3.062400e+000	5.125038e-003
3.065699999999976e+000	3.065700e+000	4.978178e-003
3.068999999999976e+000	3.069000e+000	4.833615e-003
3.072299999999976e+000	3.072300e+000	4.691343e-003
3.075599999999976e+000	3.075600e+000	4.551353e-003
3.078899999999976e+000	3.078900e+000	4.413637e-003
3.082199999999975e+000	3.082200e+000	4.278189e-003
3.085499999999975e+000	3.085500e+000	4.145001e-003
3.088799999999975e+000	3.088800e+000	4.014064e-003
3.092099999999975e+000	3.092100e+000	3.885371e-003
3.095399999999975e+000	3.095400e+000	3.758916e-003
3.098699999999975e+000	3.098700e+000	3.634690e-003
3.101999999999975e+000	3.102000e+000	3.512686e-003
3.105299999999974e+000	3.105300e+000	3.392897e-003
3.108599999999974e+000	3.108600e+000	3.275316e-003
3.111899999999974e+000	3.111900e+000	3.159935e-003
3.115199999999974e+000	3.115200e+000	3.046746e-003
3.118499999999974e+000	3.118500e+000	2.935744e-003
3.121799999999974e+000	3.121800e+000	2.826920e-003
3.125099999999974e+000	3.125100e+000	2.720268e-003
3.128399999999973e+000	3.128400e+000	2.615779e-003
3.131699999999973e+000	3.131700e+000	2.513449e-003
3.134999999999973e+000	3.135000e+000	2.413268e-003
3.138299999999973e+000	3.138300e+000	2.315231e-003
3.141599999999973e+000	3.141600e+000	2.219330e-003
3.144899999999973e+000	3.144900e+000	2.125558e-003
3.148199999999973e+000	3.148200e+000	2.033909e-003
3.151499999999972e+000	3.151500e+000	1.944375e-003
3.154799999999972e+000	3.154800e+000	1.856951e-003
3.158099999999972e+000	3.158100e+000	1.771628e-003
3.161399999999972e+000	3.161400e+000	1.688400e-003
3.164699999999972e+000	3.164700e+000	1.607261e-003
3.167999999999972e+000	3.168000e+000	1.528204e-003
3.171299999999972e+000	3.171300e+000	1.451222e-003
3.174599999999971e+000	3.174600e+000	1.376309e-003
3.177899999999971e+000	3.177900e+000	1.303458e-003
3.181199999999971e+000	3.181200e+000	1.232662e-003
3.184499999999971e+000	3.184500e+000	1.163915e-003
3.187799999999971e+000	3.187800e+000	1.097210e-003
3.191099999999971e+000	3.191100e+000	1.032541e-003
3.194399999999971e+000	3.194400e+000	9.699017e-004
3.197699999999971e+000	3.197700e+000	9.092854e-004
3.200999999999970e+000	3.201000e+000	8.506858e-004
3.204299999999970e+000	3.204300e+000	7.940966e-004
3.207599999999970e+000	3.207600e+000	7.395115e-004
3.210899999999970e+000	3.210900e+000	6.869240e-004
3.214199999999970e+000	3.214200e+000	6.363282e-004
3.217499999999970e+000	3.217500e+000	5.877176e-004
3.220799999999970e+000	3.220800e+000	5.410860e-004
3.224099999999969e+000	3.224100e+000	4.964275e-004
3.227399999999969e+000	3.227400e+000	4.537357e-004
3.230699999999969e+000	3.230700e+000	4.130046e-004
3.233999999999969e+000	3.234000e+000	3.742281e-004
3.237299999999969e+000	3.237300e+000	3.374002e-004
3.240599999999969e+000	3.240600e+000	3.025148e-004
3.243899999999969e+000	3.243900e+000	2.695659e-004
3.247199999999968e+000	3.247200e+000	2.385477e-004
3.250499999999968e+000	3.250500e+000	2.094541e-004
3.253799999999968e+000	3.253800e+000	1.822792e-004
3.257099999999968e+000	3.257100e+000	1.570173e-004
3.260399999999968e+000	3.260400e+000	1.336623e-004
3.263699999999968e+000	3.263700e+000	1.122085e-004
3.266999999999968e+000	3.267000e+000	9.265010e-005
3.270299999999967e+000	3.270300e+000	7.498132e-005
3.273599999999967e+000	3.273600e+000	5.919641e-005
3.276899999999967e+000	3.276900e+000	4.528964e-005
3.280199999999967e+000	3.280200e+000	3.325534e-005
3.283499999999967e+000	3.283500e+000	2.308782e-005
3.286799999999967e+000	3.286800e+000	1.478146e-005
3.290099999999967e+000	3.290100e+000	8.330641e-006
3.293399999999966e+000	3.293400e+000	3.729767e-006
3.296699999999966e+000	3.296700e+000	9.732793e-007
3.300000000000000e+000	3.300000e+000	5.563922e-008
Step Information: Ln=10u Rnw=900n  (Run: 54/60)
0.000000000000000e+000	0.000000e+000	3.300000e+000
3.300000000000000e-003	3.300000e-003	3.299997e+000
6.600000000000001e-003	6.600000e-003	3.299988e+000
9.900000000000001e-003	9.900000e-003	3.299973e+000
1.320000000000000e-002	1.320000e-002	3.299952e+000
1.650000000000000e-002	1.650000e-002	3.299925e+000
1.980000000000000e-002	1.980000e-002	3.299892e+000
2.310000000000000e-002	2.310000e-002	3.299853e+000
2.640000000000000e-002	2.640000e-002	3.299808e+000
2.970000000000000e-002	2.970000e-002	3.299757e+000
3.300000000000000e-002	3.300000e-002	3.299700e+000
3.630000000000000e-002	3.630000e-002	3.299637e+000
3.960000000000000e-002	3.960000e-002	3.299567e+000
4.289999999999999e-002	4.290000e-002	3.299491e+000
4.619999999999999e-002	4.620000e-002	3.299409e+000
4.949999999999999e-002	4.950000e-002	3.299321e+000
5.279999999999999e-002	5.280000e-002	3.299227e+000
5.609999999999998e-002	5.610000e-002	3.299127e+000
5.939999999999998e-002	5.940000e-002	3.299020e+000
6.269999999999998e-002	6.270000e-002	3.298907e+000
6.599999999999998e-002	6.600000e-002	3.298787e+000
6.929999999999997e-002	6.930000e-002	3.298662e+000
7.259999999999997e-002	7.260000e-002	3.298530e+000
7.589999999999997e-002	7.590000e-002	3.298391e+000
7.919999999999997e-002	7.920000e-002	3.298247e+000
8.249999999999996e-002	8.250000e-002	3.298095e+000
8.579999999999996e-002	8.580000e-002	3.297938e+000
8.909999999999996e-002	8.910000e-002	3.297774e+000
9.239999999999995e-002	9.240000e-002	3.297603e+000
9.569999999999995e-002	9.570000e-002	3.297426e+000
9.899999999999995e-002	9.900000e-002	3.297243e+000
1.023000000000000e-001	1.023000e-001	3.297053e+000
1.055999999999999e-001	1.056000e-001	3.296857e+000
1.088999999999999e-001	1.089000e-001	3.296654e+000
1.121999999999999e-001	1.122000e-001	3.296444e+000
1.154999999999999e-001	1.155000e-001	3.296227e+000
1.187999999999999e-001	1.188000e-001	3.296005e+000
1.220999999999999e-001	1.221000e-001	3.295775e+000
1.253999999999999e-001	1.254000e-001	3.295539e+000
1.286999999999999e-001	1.287000e-001	3.295296e+000
1.319999999999999e-001	1.320000e-001	3.295046e+000
1.352999999999999e-001	1.353000e-001	3.294790e+000
1.385999999999999e-001	1.386000e-001	3.294526e+000
1.418999999999999e-001	1.419000e-001	3.294256e+000
1.451999999999999e-001	1.452000e-001	3.293980e+000
1.484999999999999e-001	1.485000e-001	3.293696e+000
1.517999999999999e-001	1.518000e-001	3.293406e+000
1.550999999999999e-001	1.551000e-001	3.293108e+000
1.583999999999999e-001	1.584000e-001	3.292804e+000
1.616999999999999e-001	1.617000e-001	3.292493e+000
1.649999999999999e-001	1.650000e-001	3.292174e+000
1.682999999999999e-001	1.683000e-001	3.291849e+000
1.715999999999999e-001	1.716000e-001	3.291517e+000
1.748999999999999e-001	1.749000e-001	3.291178e+000
1.781999999999999e-001	1.782000e-001	3.290832e+000
1.814999999999999e-001	1.815000e-001	3.290478e+000
1.847999999999999e-001	1.848000e-001	3.290118e+000
1.880999999999999e-001	1.881000e-001	3.289750e+000
1.913999999999999e-001	1.914000e-001	3.289376e+000
1.946999999999999e-001	1.947000e-001	3.288994e+000
1.979999999999999e-001	1.980000e-001	3.288604e+000
2.012999999999999e-001	2.013000e-001	3.288208e+000
2.045999999999999e-001	2.046000e-001	3.287805e+000
2.078999999999999e-001	2.079000e-001	3.287394e+000
2.111999999999999e-001	2.112000e-001	3.286976e+000
2.144999999999999e-001	2.145000e-001	3.286550e+000
2.177999999999999e-001	2.178000e-001	3.286117e+000
2.210999999999999e-001	2.211000e-001	3.285677e+000
2.243999999999999e-001	2.244000e-001	3.285229e+000
2.276999999999999e-001	2.277000e-001	3.284774e+000
2.309999999999998e-001	2.310000e-001	3.284311e+000
2.342999999999998e-001	2.343000e-001	3.283841e+000
2.375999999999998e-001	2.376000e-001	3.283364e+000
2.408999999999998e-001	2.409000e-001	3.282878e+000
2.441999999999998e-001	2.442000e-001	3.282386e+000
2.474999999999998e-001	2.475000e-001	3.281885e+000
2.507999999999999e-001	2.508000e-001	3.281377e+000
2.540999999999999e-001	2.541000e-001	3.280862e+000
2.573999999999999e-001	2.574000e-001	3.280338e+000
2.606999999999999e-001	2.607000e-001	3.279807e+000
2.640000000000000e-001	2.640000e-001	3.279268e+000
2.673000000000000e-001	2.673000e-001	3.278722e+000
2.706000000000000e-001	2.706000e-001	3.278167e+000
2.739000000000000e-001	2.739000e-001	3.277605e+000
2.772000000000001e-001	2.772000e-001	3.277035e+000
2.805000000000001e-001	2.805000e-001	3.276456e+000
2.838000000000001e-001	2.838000e-001	3.275870e+000
2.871000000000001e-001	2.871000e-001	3.275276e+000
2.904000000000002e-001	2.904000e-001	3.274674e+000
2.937000000000002e-001	2.937000e-001	3.274064e+000
2.970000000000002e-001	2.970000e-001	3.273446e+000
3.003000000000002e-001	3.003000e-001	3.272820e+000
3.036000000000003e-001	3.036000e-001	3.272186e+000
3.069000000000003e-001	3.069000e-001	3.271543e+000
3.102000000000003e-001	3.102000e-001	3.270893e+000
3.135000000000003e-001	3.135000e-001	3.270234e+000
3.168000000000004e-001	3.168000e-001	3.269567e+000
3.201000000000004e-001	3.201000e-001	3.268891e+000
3.234000000000004e-001	3.234000e-001	3.268207e+000
3.267000000000004e-001	3.267000e-001	3.267515e+000
3.300000000000005e-001	3.300000e-001	3.266814e+000
3.333000000000005e-001	3.333000e-001	3.266105e+000
3.366000000000005e-001	3.366000e-001	3.265388e+000
3.399000000000005e-001	3.399000e-001	3.264662e+000
3.432000000000006e-001	3.432000e-001	3.263928e+000
3.465000000000006e-001	3.465000e-001	3.263185e+000
3.498000000000006e-001	3.498000e-001	3.262433e+000
3.531000000000006e-001	3.531000e-001	3.261673e+000
3.564000000000007e-001	3.564000e-001	3.260904e+000
3.597000000000007e-001	3.597000e-001	3.260126e+000
3.630000000000007e-001	3.630000e-001	3.259340e+000
3.663000000000007e-001	3.663000e-001	3.258545e+000
3.696000000000008e-001	3.696000e-001	3.257740e+000
3.729000000000008e-001	3.729000e-001	3.256928e+000
3.762000000000008e-001	3.762000e-001	3.256106e+000
3.795000000000008e-001	3.795000e-001	3.255275e+000
3.828000000000009e-001	3.828000e-001	3.254436e+000
3.861000000000009e-001	3.861000e-001	3.253587e+000
3.894000000000009e-001	3.894000e-001	3.252729e+000
3.927000000000009e-001	3.927000e-001	3.251862e+000
3.960000000000010e-001	3.960000e-001	3.250986e+000
3.993000000000010e-001	3.993000e-001	3.250101e+000
4.026000000000010e-001	4.026000e-001	3.249207e+000
4.059000000000010e-001	4.059000e-001	3.248303e+000
4.092000000000011e-001	4.092000e-001	3.247390e+000
4.125000000000011e-001	4.125000e-001	3.246468e+000
4.158000000000011e-001	4.158000e-001	3.245536e+000
4.191000000000011e-001	4.191000e-001	3.244595e+000
4.224000000000012e-001	4.224000e-001	3.243645e+000
4.257000000000012e-001	4.257000e-001	3.242685e+000
4.290000000000012e-001	4.290000e-001	3.241715e+000
4.323000000000012e-001	4.323000e-001	3.240736e+000
4.356000000000013e-001	4.356000e-001	3.239747e+000
4.389000000000013e-001	4.389000e-001	3.238749e+000
4.422000000000013e-001	4.422000e-001	3.237741e+000
4.455000000000013e-001	4.455000e-001	3.236722e+000
4.488000000000014e-001	4.488000e-001	3.235695e+000
4.521000000000014e-001	4.521000e-001	3.234657e+000
4.554000000000014e-001	4.554000e-001	3.233609e+000
4.587000000000014e-001	4.587000e-001	3.232552e+000
4.620000000000015e-001	4.620000e-001	3.231484e+000
4.653000000000015e-001	4.653000e-001	3.230407e+000
4.686000000000015e-001	4.686000e-001	3.229319e+000
4.719000000000015e-001	4.719000e-001	3.228221e+000
4.752000000000016e-001	4.752000e-001	3.227113e+000
4.785000000000016e-001	4.785000e-001	3.225995e+000
4.818000000000016e-001	4.818000e-001	3.224867e+000
4.851000000000016e-001	4.851000e-001	3.223728e+000
4.884000000000017e-001	4.884000e-001	3.222579e+000
4.917000000000017e-001	4.917000e-001	3.221419e+000
4.950000000000017e-001	4.950000e-001	3.220248e+000
4.983000000000017e-001	4.983000e-001	3.219068e+000
5.016000000000017e-001	5.016000e-001	3.217876e+000
5.049000000000017e-001	5.049000e-001	3.216674e+000
5.082000000000017e-001	5.082000e-001	3.215462e+000
5.115000000000016e-001	5.115000e-001	3.214238e+000
5.148000000000016e-001	5.148000e-001	3.213004e+000
5.181000000000016e-001	5.181000e-001	3.211759e+000
5.214000000000015e-001	5.214000e-001	3.210503e+000
5.247000000000015e-001	5.247000e-001	3.209236e+000
5.280000000000015e-001	5.280000e-001	3.207958e+000
5.313000000000014e-001	5.313000e-001	3.206668e+000
5.346000000000014e-001	5.346000e-001	3.205368e+000
5.379000000000014e-001	5.379000e-001	3.204057e+000
5.412000000000014e-001	5.412000e-001	3.202734e+000
5.445000000000013e-001	5.445000e-001	3.201400e+000
5.478000000000013e-001	5.478000e-001	3.200054e+000
5.511000000000013e-001	5.511000e-001	3.198697e+000
5.544000000000012e-001	5.544000e-001	3.197329e+000
5.577000000000012e-001	5.577000e-001	3.195949e+000
5.610000000000012e-001	5.610000e-001	3.194557e+000
5.643000000000011e-001	5.643000e-001	3.193154e+000
5.676000000000011e-001	5.676000e-001	3.191739e+000
5.709000000000011e-001	5.709000e-001	3.190312e+000
5.742000000000010e-001	5.742000e-001	3.188873e+000
5.775000000000010e-001	5.775000e-001	3.187422e+000
5.808000000000010e-001	5.808000e-001	3.185960e+000
5.841000000000010e-001	5.841000e-001	3.184485e+000
5.874000000000009e-001	5.874000e-001	3.182998e+000
5.907000000000009e-001	5.907000e-001	3.181499e+000
5.940000000000009e-001	5.940000e-001	3.179987e+000
5.973000000000008e-001	5.973000e-001	3.178464e+000
6.006000000000008e-001	6.006000e-001	3.176927e+000
6.039000000000008e-001	6.039000e-001	3.175379e+000
6.072000000000007e-001	6.072000e-001	3.173818e+000
6.105000000000007e-001	6.105000e-001	3.172244e+000
6.138000000000007e-001	6.138000e-001	3.170657e+000
6.171000000000007e-001	6.171000e-001	3.169058e+000
6.204000000000006e-001	6.204000e-001	3.167446e+000
6.237000000000006e-001	6.237000e-001	3.165821e+000
6.270000000000006e-001	6.270000e-001	3.164183e+000
6.303000000000005e-001	6.303000e-001	3.162532e+000
6.336000000000005e-001	6.336000e-001	3.160867e+000
6.369000000000005e-001	6.369000e-001	3.159190e+000
6.402000000000004e-001	6.402000e-001	3.157499e+000
6.435000000000004e-001	6.435000e-001	3.155795e+000
6.468000000000004e-001	6.468000e-001	3.154077e+000
6.501000000000003e-001	6.501000e-001	3.152346e+000
6.534000000000003e-001	6.534000e-001	3.150601e+000
6.567000000000003e-001	6.567000e-001	3.148843e+000
6.600000000000003e-001	6.600000e-001	3.147070e+000
6.633000000000002e-001	6.633000e-001	3.145284e+000
6.666000000000002e-001	6.666000e-001	3.143484e+000
6.699000000000002e-001	6.699000e-001	3.141670e+000
6.732000000000001e-001	6.732000e-001	3.139842e+000
6.765000000000001e-001	6.765000e-001	3.137999e+000
6.798000000000001e-001	6.798000e-001	3.136142e+000
6.831000000000000e-001	6.831000e-001	3.134271e+000
6.864000000000000e-001	6.864000e-001	3.132385e+000
6.897000000000000e-001	6.897000e-001	3.130485e+000
6.930000000000000e-001	6.930000e-001	3.128570e+000
6.962999999999999e-001	6.963000e-001	3.126640e+000
6.995999999999999e-001	6.996000e-001	3.124695e+000
7.028999999999999e-001	7.029000e-001	3.122736e+000
7.061999999999998e-001	7.062000e-001	3.120761e+000
7.094999999999998e-001	7.095000e-001	3.118771e+000
7.127999999999998e-001	7.128000e-001	3.116766e+000
7.160999999999997e-001	7.161000e-001	3.114745e+000
7.193999999999997e-001	7.194000e-001	3.112710e+000
7.226999999999997e-001	7.227000e-001	3.110658e+000
7.259999999999997e-001	7.260000e-001	3.108591e+000
7.292999999999996e-001	7.293000e-001	3.106508e+000
7.325999999999996e-001	7.326000e-001	3.104409e+000
7.358999999999996e-001	7.359000e-001	3.102294e+000
7.391999999999995e-001	7.392000e-001	3.100163e+000
7.424999999999995e-001	7.425000e-001	3.098016e+000
7.457999999999995e-001	7.458000e-001	3.095852e+000
7.490999999999994e-001	7.491000e-001	3.093672e+000
7.523999999999994e-001	7.524000e-001	3.091476e+000
7.556999999999994e-001	7.557000e-001	3.089262e+000
7.589999999999993e-001	7.590000e-001	3.087032e+000
7.622999999999993e-001	7.623000e-001	3.084785e+000
7.655999999999993e-001	7.656000e-001	3.082521e+000
7.688999999999993e-001	7.689000e-001	3.080240e+000
7.721999999999992e-001	7.722000e-001	3.077942e+000
7.754999999999992e-001	7.755000e-001	3.075626e+000
7.787999999999992e-001	7.788000e-001	3.073292e+000
7.820999999999991e-001	7.821000e-001	3.070941e+000
7.853999999999991e-001	7.854000e-001	3.068573e+000
7.886999999999991e-001	7.887000e-001	3.066186e+000
7.919999999999990e-001	7.920000e-001	3.063781e+000
7.952999999999990e-001	7.953000e-001	3.061358e+000
7.985999999999990e-001	7.986000e-001	3.058916e+000
8.018999999999990e-001	8.019000e-001	3.056456e+000
8.051999999999989e-001	8.052000e-001	3.053978e+000
8.084999999999989e-001	8.085000e-001	3.051481e+000
8.117999999999989e-001	8.118000e-001	3.048964e+000
8.150999999999988e-001	8.151000e-001	3.046429e+000
8.183999999999988e-001	8.184000e-001	3.043875e+000
8.216999999999988e-001	8.217000e-001	3.041301e+000
8.249999999999987e-001	8.250000e-001	3.038707e+000
8.282999999999987e-001	8.283000e-001	3.036094e+000
8.315999999999987e-001	8.316000e-001	3.033461e+000
8.348999999999986e-001	8.349000e-001	3.030808e+000
8.381999999999986e-001	8.382000e-001	3.028135e+000
8.414999999999986e-001	8.415000e-001	3.025442e+000
8.447999999999986e-001	8.448000e-001	3.022728e+000
8.480999999999985e-001	8.481000e-001	3.019993e+000
8.513999999999985e-001	8.514000e-001	3.017238e+000
8.546999999999985e-001	8.547000e-001	3.014462e+000
8.579999999999984e-001	8.580000e-001	3.011664e+000
8.612999999999984e-001	8.613000e-001	3.008845e+000
8.645999999999984e-001	8.646000e-001	3.006004e+000
8.678999999999983e-001	8.679000e-001	3.003142e+000
8.711999999999983e-001	8.712000e-001	3.000258e+000
8.744999999999983e-001	8.745000e-001	2.997352e+000
8.777999999999983e-001	8.778000e-001	2.994423e+000
8.810999999999982e-001	8.811000e-001	2.991472e+000
8.843999999999982e-001	8.844000e-001	2.988498e+000
8.876999999999982e-001	8.877000e-001	2.985501e+000
8.909999999999981e-001	8.910000e-001	2.982481e+000
8.942999999999981e-001	8.943000e-001	2.979438e+000
8.975999999999981e-001	8.976000e-001	2.976372e+000
9.008999999999980e-001	9.009000e-001	2.973281e+000
9.041999999999980e-001	9.042000e-001	2.970166e+000
9.074999999999980e-001	9.075000e-001	2.967028e+000
9.107999999999979e-001	9.108000e-001	2.963865e+000
9.140999999999979e-001	9.141000e-001	2.960677e+000
9.173999999999979e-001	9.174000e-001	2.957464e+000
9.206999999999979e-001	9.207000e-001	2.954226e+000
9.239999999999978e-001	9.240000e-001	2.950963e+000
9.272999999999978e-001	9.273000e-001	2.947674e+000
9.305999999999978e-001	9.306000e-001	2.944359e+000
9.338999999999977e-001	9.339000e-001	2.941018e+000
9.371999999999977e-001	9.372000e-001	2.937651e+000
9.404999999999977e-001	9.405000e-001	2.934257e+000
9.437999999999976e-001	9.438000e-001	2.930836e+000
9.470999999999976e-001	9.471000e-001	2.927388e+000
9.503999999999976e-001	9.504000e-001	2.923913e+000
9.536999999999976e-001	9.537000e-001	2.920409e+000
9.569999999999975e-001	9.570000e-001	2.916878e+000
9.602999999999975e-001	9.603000e-001	2.913318e+000
9.635999999999975e-001	9.636000e-001	2.909729e+000
9.668999999999974e-001	9.669000e-001	2.906112e+000
9.701999999999974e-001	9.702000e-001	2.902465e+000
9.734999999999974e-001	9.735000e-001	2.898789e+000
9.767999999999973e-001	9.768000e-001	2.895083e+000
9.800999999999973e-001	9.801000e-001	2.891346e+000
9.833999999999973e-001	9.834000e-001	2.887579e+000
9.866999999999973e-001	9.867000e-001	2.883781e+000
